mkt,ric,ric_or_isin
lse,LWDBl.TRE,GB0031429219
lse,LWEA.L,JE00BDD9QC84
lse,LWEf.TRE,US5486611073
lse,LWI.L,GB0005368062
lse,LWMV.L,LU0799656342
lse,LWRF.L,GB00BKJ9BV58
lse,LXB.L,JE00B4MFKH73
lse,LXIL.L,GB00BYQ46T41
lse,LXSde.TRE,DE0005470405
lse,LXUU.L,CH0348206282
lse,LY100H.L,LU1650492504
lse,LYACWL.L,FR0011093418
lse,LYAEJ.L,FR0010312124
lse,LYAFSL.L,FR0010464446
lse,LYASIL.L,FR0010204081
lse,LYCLIM.L,LU1563454310
lse,LYCRAU.L,LU1435770406
lse,LYCSH2.L,LU1230136894
lse,LYCSIL.L,FR0011526904
lse,LYIf.TRE,AU000000LYC6
lse,LYINDO.L,FR0011070374
lse,LYINRL.L,FR0010375766
lse,LYJPNs.TRE,FR0010377028
lse,LYKRW.L,FR0010581447
lse,LYLCUK.L,LU1781541096
lse,LYLCUS.L,LU1781540957
lse,LYLEML.L,FR0010435297
lse,LYLTML.L,FR0010410266
lse,LYMALL.L,FR0010589069
lse,LYMFLS.L,LU1810006780
lse,LYMWOzchi.TRE,FR0010852566
lse,LYPAde.TRE,LU0533032008
lse,LYPAXJ.L,LU1220245556
lse,LYPBde.TRE,LU0533032263
lse,LYPCde.TRE,LU0533032420
lse,LYPDde.TRE,LU0533032859
lse,LYPEde.TRE,LU0533033238
lse,LYPFde.TRE,LU0533033402
lse,LYPGde.TRE,LU0533033667
lse,LYPHde.TRE,LU0533033824
lse,LYPQde.TRE,LU0533034558
lse,LYPSde1.TRE,LU0496786574
lse,LYPTde.TRE,LU0496786731
lse,LYPUde.TRE,LU0496786905
lse,LYRUS2.L,FR0011119254
lse,LYRUSG.L,FR0011119171
lse,LYRUSV.L,FR0011119205
lse,LYSMTC.L,LU1248511575
lse,LYSpa.TRE,FR0013233475
lse,LYSPHs.TRE,LU1302703878
lse,LYSSLzchi.TRE,FR0010869438
lse,LYTHA.L,FR0011070440
lse,LYTURL.L,FR0010326256
lse,LYTWNL.L,FR0010444786
lse,LYUSTL.L,FR0010446930
lse,LYWESG.L,LU1792117779
lse,LYX5.L,LU1290894820
lse,LYXELLE.L,LU1691909508
lse,LYXIBmc.TRE,FR0010251744
lse,LYXSP5C.L,LU1135865084
lse,LYXW.L,LU1348962132
lse,LYY8de1.TRE,LU0252634307
lse,LZ6f.TRE,US8274581003
lse,LZIC.L,JE00B2NFTY25
lse,M01f.TRE,CA57520W1005
lse,M0Xf.TRE,US55336V1008
lse,M1Lf.TRE,CA5649051078
lse,M2Kf.TRE,US59522J1034
lse,M2Z.L,AU0000XINAJ0
lse,M3Gf.TRE,CA5651271077
lse,M3Pf.TRE,US58463J3041
lse,M3Vde.TRE,DE000A0LBFE4
lse,M44sg.TRE,US56585W3025
lse,M4Ide.TRE,US57636Q1040
lse,M6Gf.TRE,US5543821012
lse,M8Rf.TRE,CA6046801081
lse,M9SAde.TRE,LU0249326488
lse,M9SCde.TRE,LU0259320728
lse,M9SDde.TRE,LU0259322260
lse,M9SJde.TRE,LU0269999958
lse,MA35pa.TRE,FR0011146349
lse,MA57pa.TRE,FR0011146356
lse,MAApa.TRE,LU1287023342
lse,MAB1.L,GB00BQSBH502
lse,MAB.L,GB00B1FP6H53
lse,MABl.TRE,GB00B1FP6H53
lse,MACF.L,GB0005518872
lse,MACP.L,GB0005695126
lse,MACT.L,GB0005401087
lse,MAERSKAco.TRE,DK0010244425
lse,MAERSKBco.TRE,DK0010244508
lse,MAFL.L,KYG6181G1055
lse,MAGI.L,IE00BQWJFQ70
lse,MAGNq.L,US5591892048
lse,MAGP.L,GB00B63QSF76
lse,MAHMq.L,USY541641194
lse,MAIH.L,GB00B046YG73
lse,MAILRq.L,US5603172082
lse,MAISM.L,GB00B8DX2616
lse,MAJE.L,GB0005555221
lse,MAKE.L,LU1633262487
lse,MALD.L,FR0010589069
lse,MALpa.TRE,FR0010397554
lse,MAMAJQ.L,LU1598815121
lse,MAN3de.TRE,DE0005937031
lse,MANde.TRE,DE0005937007
lse,MANX.L,IM00BHY3RF70
lse,MAPmc.TRE,ES0124244E34
lse,MARAShe.TRE,FI0009900385
lse,MARRmi.TRE,IT0003428445
lse,MARS.L,GB00B1JQDM80
lse,MARSl.TRE,GB00B1JQDM80
lse,MARvi.TRE,US5719032022
lse,MASAM.L,JE00B42XFD25
lse,MASmc.TRE,ES0184696013
lse,MAT1f.TRE,JP3866800000
lse,MATD.L,IM00B292WR19
lse,MATEJ.L,GB00BFWJJT14
lse,MATG.L,LU0533034046
lse,MATRAst.TRE,SE0009696040
lse,MATW.L,LU0533034046
lse,MAV4.L,GB00B043QW84
lse,MAVDq.L,US5597761098
lse,MAWl.TRE,JP3879250003
lse,MAWM.L,JP3879250003
lse,MAYA.L,JE00BWV6BD02
lse,MBBf.TRE,DE000A0ETBQ4
lse,MBH3f.TRE,DE0006052830
lse,MBH.L,GB00B013H060
lse,MBKwa.TRE,PLBRE0000012
lse,MBLT.L,GB00B01RQV23
lse,MBmi.TRE,IT0000062957
lse,MBO.L,JE00B1Z48326
lse,MBWSpa.TRE,FR0000060873
lse,Mbx.TRE,ROMEDLACNOR6
lse,MBYf.TRE,US5962781010
lse,MCB.L,GB0005746358
lse,MCD2.L,IE00BF03XX78
lse,MCEUpa.TRE,FR0013140514
lse,MCGN.L,GB00BVVHWX30
lse,MCHPvi.TRE,US5950171042
lse,MCKf.TRE,US58155Q1031
lse,MCKS.L,GB0005522007
lse,MCLM.L,GB00BZ6C4F71
lse,MCLSM.L,GB00BJ3VW957
lse,MCMM.L,AU000000MCM9
lse,MCON.L,IE00BD64C665
lse,MCOVBst.TRE,SE0009778848
lse,MCpa.TRE,FR0000121014
lse,MCRO.L,GB00BD8YWM01
lse,MCROl.TRE,GB00BD8YWM01
lse,MCS.L,GB00BYNVD082
lse,MCT_p.L,GB00B15PV034
lse,MCUU.L,CH0348206258
lse,MCXf.TRE,US5797802064
lse,MDApa.TRE,FR0010344929
lse,MDCl.TRE,GB00B8HX8Z88
lse,MDCM.L,GB00B8HX8Z88
lse,MDFf.TRE,US58470H1014
lse,MDG1de.TRE,DE000A1X3W00
lse,MDHf.TRE,US5526761086
lse,MDMGq.L,US55279C2008
lse,MDMpa.TRE,FR0013153541
lse,MDNde.TRE,DE0006605009
lse,MDOde.TRE,US5801351017
lse,MDOl1.TRE,BMG578481068
lse,MDWpa.TRE,FR0013247137
lse,MDZE.L,GB00B064NT52
lse,MEDM.L,GB00BN791Q39
lse,MEKOst.TRE,SE0002110064
lse,MELEbr.TRE,BE0165385973
lse,MELl.TRE,JP3902400005
lse,MELmc.TRE,ES0176252718
lse,MELM.L,JP3902400005
lse,MERCM.L,GB00BSL71W47
lse,MERG.L,GB0005630420
lse,MERL.L,GB00BDZT6P94
lse,MERLl.TRE,GB00BDZT6P94
lse,MERYpa.TRE,FR0010241638
lse,MESG.L,LU1769088581
lse,METEXpa.TRE,FR0004177046
lse,METSOhe.TRE,FI0009007835
lse,MEUD.L,LU0908500753
lse,MEUG.L,FR0010261198
lse,MEUpa1.TRE,FR0010261198
lse,MEUU.L,FR0010261198
lse,MEZf.TRE,US5894331017
lse,MF11.L,DE000SG39D79
lse,MF19.L,DE000SG5UY54
lse,MF22.L,DE000SG5UY88
lse,MF23.L,DE000SG5UY96
lse,MF28.L,DE000SG5UZE7
lse,MF55.L,DE000SG7X828
lse,MF69.L,DE000SG7X9G7
lse,MF6de.TRE,DE000A0HGQF5
lse,MF70.L,DE000SG7X9H5
lse,MF78.L,DE000SG7X9R4
lse,MF89.L,LU1327712607
lse,MFEDpa.TRE,LU0908501058
lse,MFEG.L,LU1237272825
lse,MFEpa.TRE,LU1646360971
lse,MFONl.TRE,US58517T2096
lse,MFONq.L,US58517T2096
lse,MFpa.TRE,FR0000121204
lse,MFX.L,IM00B28ZPX83
lse,MFZAf.TRE,US6068221042
lse,MGAMl.TRE,GB0006027295
lse,MGAMM.L,GB0006027295
lse,MGGf.TRE,US5529531015
lse,MGGT.L,GB0005758098
lse,MGGTl.TRE,GB0005758098
lse,MGNde.TRE,DE0006637200
lse,MGNS.L,GB0008085614
lse,MGNSl.TRE,GB0008085614
lse,MGNTl.TRE,US55953Q2021
lse,MGNTq.L,US55953Q2021
lse,MGPM.L,GB00BYV24996
lse,MGRM.L,GB00B01WR582
lse,MGTL.L,FR0007075494
lse,MGTpa.TRE,FR0007075494
lse,MGTU.L,FR0007075494
lse,MHGol.TRE,NO0003054108
lse,MHLf.TRE,US78409V1044
lse,MHMM.L,US5717481023
lse,MHN.L,GB00BZ0XWD04
lse,MHPCq.L,US55302T2042
lse,MI10pa.TRE,LU1598691217
lse,MI13pa.TRE,LU1598691050
lse,MIBpa.TRE,FR0010010827
lse,MIBX.L,FR0010010827
lse,MICSDBst.TRE,SE0001174970
lse,MIDW.L,GB00B6VTTK07
lse,MIDWM.L,GB00BYSXWW41
lse,MIG1.L,GB0004122858
lse,MIG2.L,GB0030367451
lse,MIG3.L,GB0031153769
lse,MIG4.L,GB00B1FMDH51
lse,MIG5.L,GB0002057536
lse,MIG6.L,GB00B1BV3Z44
lse,MIG.L,GB00B0LKLZ05
lse,MIGO.L,GB0034365949
lse,MIIT.L,GB0005962864
lse,MILA.L,GB00BD4FCK53
lse,MILM.L,VGG636111004
lse,MILMl.TRE,VGG636111186
lse,MILM_t.L,VGG636111186
lse,MILwa.TRE,PLBIG0000016
lse,MINGol.TRE,NO0006390301
lse,MINI.L,GB00BWFGQ085
lse,MIN.L,GB0008497975
lse,MINT.L,IE00B67B7N93
lse,MINTl.TRE,IE00B67B7N93
lse,MIPSst.TRE,SE0009216278
lse,MIRA.L,GB00B29WFV68
lse,MIRI.L,GB00BF52QY14
lse,MITRAbr.TRE,BE0974283153
lse,MIVO.L,FR0010713768
lse,MIVO.L,LU1681041627
lse,MIVOpa.TRE,LU1681041627
lse,MIX.L,GB00B01WL239
lse,MKA.L,CA60686A4090
lse,MKLW.L,GB0006091408
lse,MKOf.TRE,VGG607541015
lse,MKQf.TRE,US6067102003
lse,MKS.L,GB0031274896
lse,MKSl.TRE,GB0031274896
lse,MKTf.TRE,US55306N1046
lse,MKVf.TRE,US5705351048
lse,MKYf.TRE,US6074091090
lse,MLB1f.TRE,US58733R1023
lse,MLC.L,GB0005622542
lse,MLpa.TRE,FR0000121261
lse,MLPde.TRE,DE0006569908
lse,MLPD.L,IE00B8CJW150
lse,MLPI.L,IE00BHZKHS06
lse,MLPP.L,IE00B8CJW150
lse,MLPQ.L,IE00B94ZB998
lse,MLPS.L,IE00B94ZB998
lse,MLPX.L,IE00BHZKHS06
lse,MLUf.TRE,CA56501R1064
lse,MLVN.L,GB00B04XB679
lse,MMBpa.TRE,FR0000130213
lse,MMGRBst.TRE,SE0009922305
lse,MMHM.L,GB00BVYB2Q58
lse,MMIAf.TRE,US55279B2025
lse,MMO1Vhe.TRE,FI0009007660
lse,MMSpa.TRE,LU1598689153
lse,MMTpa.TRE,FR0000053225
lse,MMXf.TRE,US5732841060
lse,MMXM.L,VGG614091012
lse,MNC.L,AU000000MNC7
lse,MNDI.L,GB00B1CRLC47
lse,MNDIl.TRE,GB00B1CRLC47
lse,MNKS.L,GB0030517261
lse,MNL.L,GB0002258472
lse,MNODl.TRE,US55315J1025
lse,MNO.L,GB00BYZQM590
lse,MNP.L,GB0005372411
lse,MNSTvi.TRE,US61174X1090
lse,MNZS.L,GB0005790059
lse,MOAT.L,IE00BQQP9H09
lse,MOEDpa.TRE,LU1481201538
lse,MOGB.L,IE00BQQP9H09
lse,MOGP.L,GB00B3CQW227
lse,MOLBq.L,US6084642023
lse,MOLbu.TRE,HU0000153937
lse,MOLf.TRE,US60855D1019
lse,MONCmi.TRE,IT0004965148
lse,MONETpr.TRE,CZ0008040318
lse,MONT.L,GB0004543517
lse,MONY.L,GB00B1ZBKY84
lse,MONYl.TRE,GB00B1ZBKY84
lse,MOOde.TRE,US61166W1018
lse,MORde.TRE,DE0006632003
lse,MORE.L,GB00BYT56612
lse,MORT.L,SG9999005326
lse,MOSB.L,GB0006056104
lse,MOSE.L,GB00B0WJ3L68
lse,MOTR.L,GB00BD0SFR60
lse,MPAC.L,GB0005991111
lse,MPAYM.L,GB00B0N59376
lse,MPBf.TRE,US5733311055
lse,MPE.L,GB0007538100
lse,MPGf.TRE,CA62426E4022
lse,MPHM.L,GB00BZ4G2K23
lse,MPLF.L,GG00BF1Q4G54
lse,MPL.L,GG00B53M7D91
lse,MPLNf.TRE,US87968A1043
lse,MPM.L,GB00BGDW0L56
lse,MPNf.TRE,US56585A1025
lse,MPO.L,GB00B1436N68
lse,MQ8f.TRE,CA55903Q1046
lse,MR4f.TRE,US5895841014
lse,MRCH.L,GB0005800072
lse,MRCM.L,GB0005794036
lse,MRCM.L,GB00BF4JDH58
lse,MRKde.TRE,DE0006599905
lse,MRKHq.L,US69343X1081
lse,MRLmc.TRE,ES0105025003
lse,MRLM.L,GB00BD8SLV43
lse,MROGyq.L,US0373763087
lse,MROl.TRE,GB00BZ1G4322
lse,MRON.L,GB00BZ1G4322
lse,MRS.L,GB00B8BL4R23
lse,MRW.L,GB0006043169
lse,MRWl.TRE,GB0006043169
lse,MRWN.L,KYG5897M1740
lse,MSECs.TRE,CH0122527648
lse,MSED.L,LU0908501215
lse,MSEpa1.TRE,FR0007054358
lse,MSEU.L,FR0012399806
lse,MSEX.L,FR0012399772
lse,MSF2.L,IE00BF03XY85
lse,MSFde.TRE,US5949181045
lse,MSG.L,GB0033127910
lse,MSLH.L,GB00B012BV22
lse,MSLHl.TRE,GB00B012BV22
lse,MSmi.TRE,IT0001063210
lse,MSMN.L,AU0000XINET1
lse,MSNd.TRE,US5717481023
lse,MSQf.TRE,US5745991068
lse,MSTL.L,GB0005957005
lse,MSYS.L,GB00B547ZY09
lse,MTApa.TRE,LU1650487413
lse,MTas.TRE,LU1598757687
lse,MTBpa.TRE,LU1650488494
lse,MTC.L,GB0009067447
lse,MTCpa.TRE,LU1287023003
lse,MTDpa.TRE,LU1287023185
lse,MTEde.TRE,US5951121038
lse,MTEpa.TRE,LU1650489385
lse,MTFB.L,GB00BVVT4H71
lse,MTFpa.TRE,LU1287023268
lse,MTGBst.TRE,SE0000412371
lse,MTIX.L,LU1650491282
lse,MTLAf.TRE,US6200763075
lse,MTL.L,GB00B0394F60
lse,MTMY.L,IL0011316978
lse,MTOf.TRE,US5926881054
lse,MTO.L,GB0004657408
lse,MTPH.L,GB00BRTL9B63
lse,MTRL.L,IE00BKWQ0L68
lse,MTRM.L,GB0030493232
lse,MTRO.L,GB00BZ6STL67
lse,MTROl.TRE,GB00BZ6STL67
lse,MTRSst.TRE,SE0009806607
lse,MTTde.TRE,US5770811025
lse,MTU.L,GB0006007560
lse,MTVW.L,GB0006081037
lse,MTWL.L,GB00B0MT3Y97
lse,MTXde.TRE,DE000A0D9PT0
lse,MTXX.L,LU1650490474
lse,MTZf.TRE,US55261F1049
lse,MUBL.L,GB00B0W48T45
lse,MUFf.TRE,KYG5784H1065
lse,MUL.L,GB0006094303
lse,MUMde.TRE,DE0006580806
lse,MUQf.TRE,US6267171022
lse,MURG.L,GB0031067456
lse,MUT.L,GB0006111123
lse,MUUSAzchi.TRE,IE00B3SC9K16
lse,MUV2de.TRE,DE0008430026
lse,MUXde.TRE,DE000A0SMSH2
lse,MVAE.L,LU1237527160
lse,MVAM.L,LU1237527673
lse,MVAU.L,LU1646362167
lse,MVAW.L,LU1389266302
lse,MVCmc.TRE,ES0105122024
lse,MVED.L,IE00BG13YK79
lse,MVEU.L,IE00B86MWN23
lse,MVEX.L,LU1237527160
lse,MVINf.TRE,US5949603048
lse,MVIR.L,KYG5897M1823
lse,MVLf.TRE,BMG5876H1051
lse,MVMX.L,LU1237527673
lse,MVOL.L,IE00B8FHGS14
lse,MVUX.L,LU1646362167
lse,MVV1de.TRE,DE000A0H52F5
lse,MWEE.L,IL0010958762
lse,MWG.L,GB00B1XF5X66
lse,MWKf.TRE,US6081901042
lse,MWOpa.TRE,FR0010833574
lse,MWZf.TRE,US59156R1086
lse,MX4Af.TRE,US12572Q1058
lse,MXCP.L,GG00BSBMMK42
lse,MXCR.L,USU575801092
lse,MXCT.L,US57777K1060
lse,MXEU.L,IE00B60SWY32
lse,MXF.L,GG00B1DVQL92
lse,MXFP.L,IE00B3DWVS88
lse,MXFS.L,IE00B3DWVS88
lse,MXIMvi.TRE,US57772K1016
lse,MXJP.L,IE00B60SX287
lse,MXO.L,GB00BKRV5441
lse,MXUS.L,IE00B60SX170
lse,MXWO.L,IE00B60SX394
lse,MXWS.L,IE00B60SX394
lse,MYCRst.TRE,SE0000375115
lse,MYDf.TRE,US62855J1043
lse,MYFCst.TRE,SE0005505898
lse,MYI.L,GB0006111909
lse,MYLvi.TRE,NL0011031208
lse,MYN.L,VGG5S26K1152
lse,MYSL.L,JE00BMH4MR96
lse,MYSQ.L,VGG6361G1072
lse,MYT.L,GG00B64BJ143
lse,MYXM.L,US62847T2024
lse,MZXde.TRE,DE0005492938
lse,N0Tf.TRE,CA64045C1068
lse,N16f.TRE,US29414D1000
lse,N1Uf.TRE,US6475811070
lse,N400.L,IE00BPRCH686
lse,N4Gde.TRE,DE000A161NR7
lse,N4P.L,GB00BYW8QM32
lse,N4US.L,IE00BVGC6751
lse,N7Gde.TRE,DE000A0JKHC9
lse,N7OMf.TRE,US53224K2033
lse,N9Mf.TRE,CA6390971043
lse,NAGNf.TRE,US6336438048
lse,NAH.L,GB00BM7S2W63
lse,NAHl.TRE,GB00BM7S2W63
lse,NAIf.TRE,US62914B1008
lse,NAIT.L,GB0000293620
lse,NAK.L,GB0004251970
lse,NANON.L,GB00B01JLR99
lse,NANOpa.TRE,FR0011341205
lse,NAPNf.TRE,CA65704X1096
lse,NAQf.TRE,US6311031081
lse,NAR.L,GB00B2Q99X01
lse,NASA.L,GB00B0T1S097
lse,NASD.L,FR0007063177
lse,NASL.L,FR0007063177
lse,NASol.TRE,NO0010196140
lse,NAUTN.L,GB0031461949
lse,NB3f.TRE,US64125C1099
lse,NB6f.TRE,US6550441058
lse,NBB.L,GB00B3VF4Y66
lse,NBDD.L,GG00BF52R043
lse,NBDD.L,GG00BG5NC876
lse,NBDG.L,GG00BG5NCB06
lse,NBDG.L,GG00BH7JH183
lse,NBDX.L,GG00BF52QZ26
lse,NBDX.L,GG00BG5NC983
lse,NBI.L,GB00B0SPFW38
lse,NBLS.L,GG00B3KX4Q34
lse,NBLU.L,GG00B3P7S359
lse,NBPE.L,GG00B1ZBD492
lse,NBPE_p.L,GG00BD0FRW63
lse,NBPSo.L,GG00BD96PR19
lse,NBS.L,GB00BBQ33664
lse,NBSl.TRE,GB00BBQ33664
lse,NBYBsg.TRE,US66737P6007
lse,NC0Bf.TRE,US65249B2088
lse,NC0f.TRE,US65249B1098
lse,NC5Ade.TRE,DE000A12UP37
lse,NCAx.L,GB00B1SN3863
lse,NCBde.TRE,US0605051046
lse,NCCBst.TRE,SE0000117970
lse,NCCG.L,GB00B01QGK86
lse,NCCL.L,VGG640631039
lse,NCCl.TRE,GB00B01QGK86
lse,NCLHvi.TRE,BMG667211046
lse,NCR1f.TRE,US62886E1082
lse,NCSPq.L,US67011U2087
lse,NCYF.L,JE00B1LZS514
lse,NCYT.L,FR0010397232
lse,ND3f.TRE,CA66510M2040
lse,NDA1Vhe.TRE,FI0009902530
lse,NDAde.TRE,DE0006766504
lse,NDASEKst.TRE,SE0000427361
lse,NDQbe.TRE,US73935A1043
lse,NDUS.L,IE00BKWQ0J47
lse,NDX1de.TRE,DE000A0D6554
lse,NDXHpa.TRE,FR0013188711
lse,NECE.L,GB00B06JWZ91
lse,NEMde.TRE,DE0006452907
lse,NEOpa.TRE,FR0000120560
lse,NESF.L,GG00BJ0JVY01
lse,NESI.L,GB0002631041
lse,NESTEhe.TRE,FI0009013296
lse,NETBst.TRE,SE0009773237
lse,NETC.L,GB0000060532
lse,NETILBst.TRE,SE0011089184
lse,NETSco.TRE,DK0060745370
lse,NEX.L,GB0006215205
lse,NEXpa.TRE,FR0000044448
lse,NEXSN.L,GB00BZ77SW60
lse,NF1f.TRE,DK0060907293
lse,NFCde.TRE,US64110L1061
lse,NFC.L,GB0030026057
lse,NFL2.L,IE00BD09ZW40
lse,NFSf.TRE,US6558441084
lse,NFXN.L,GB00BYW79Y38
lse,NG3L.L,JE00BYQY5H56
lse,NG3S.L,JE00BYQY5082
lse,NGAF.L,JE00B24DM351
lse,NGAG.L,CH0348206167
lse,NGAS.L,GB00B15KY104
lse,NGAU.L,CH0348206159
lse,NGDAf.TRE,CA49741E1007
lse,NG.L,GB00BDR05C01
lse,NGL3.L,JE00BZ3DNS98
lse,NGl.TRE,GB00BDR05C01
lse,NGRP.L,JE00B3B5FZ40
lse,NGS3.L,JE00BZ3DNY58
lse,NGSP.L,GB00B15KY104
lse,NGTE.L,GB00B156TD53
lse,NHHmc.TRE,ES0161560018
lse,NHLf.TRE,GB00BWFY5505
lse,NHYol.TRE,NO0005052605
lse,NIBEBst.TRE,SE0008321293
lse,NICK.L,GB00B15KY211
lse,NICL.L,GB0006389398
lse,NIKU.L,CH0348206274
lse,NILBst.TRE,SE0007100342
lse,NIPT.L,GB00BN31ZD89
lse,NJXE.L,IE00BVVSZ262
lse,NJXU.L,IE00BVVSZ379
lse,NK4E.L,IE00BQT3W831
lse,NKE2.L,IE00BF03XZ92
lse,NKEde.TRE,US6541061031
lse,NKELyq.L,US55315J1025
lse,NKpa.TRE,FR0000120859
lse,NKTco.TRE,DK0010287663
lse,NKTN.L,GI000A12CYF8
lse,NLMKl.TRE,US67011E2046
lse,NLMKq.L,US67011E2046
lse,NMC.L,GB00B7FC0762
lse,NMCl.TRE,GB00B7FC0762
lse,NMD.L,GB0006452857
lse,NMMde.TRE,US6516391066
lse,NMRf.TRE,IL0010845571
lse,NNas.TRE,NL0010773842
lse,NNN1f.TRE,US88032Q1094
lse,NNNDf.TRE,KYG875721634
lse,NO8f.TRE,US6370711011
lse,NOAAde.TRE,US6549022043
lse,NOBINAst.TRE,SE0007185418
lse,NOBIst.TRE,SE0000949331
lse,NODol.TRE,NO0003055501
lse,NOEJde.TRE,DE000A1H8BV3
lse,NOFIol.TRE,NO0010387004
lse,NOGB.L,JE00B3XTW536
lse,NOGl.TRE,GB00BGP6Q951
lse,NOGN.L,GB00BGP6Q951
lse,NOKIAhe.TRE,FI0009000681
lse,NOKP.L,JE00B68GTQ08
lse,NONGol.TRE,NO0006000801
lse,NOSls.TRE,PTZON0AM0006
lse,NOTAf.TRE,US66987V1098
lse,NOUf.TRE,US65473P1057
lse,NOVAde.TRE,US6701002056
lse,NOVOBco.TRE,DK0060534915
lse,NPNJq.L,US6315122092
lse,NPR1f.TRE,US45824V2097
lse,NPSNYpk.TRE,US6315122092
lse,NR4f.TRE,CA64156L1013
lse,NRAf.TRE,US6293775085
lse,NRDf.TRE,US6556641008
lse,NRE1Vhe.TRE,FI0009005318
lse,NRGG.L,LU0533032776
lse,NRGW.L,LU0533032776
lse,NRI.L,GB00B08S4K30
lse,NRJpa.TRE,FR0010524777
lse,NRNf.TRE,US98389B1008
lse,NRPas.TRE,IM00BDD7WV31
lse,NRRT.L,GB00BD7XPJ64
lse,NRZ1f.TRE,US63900P6088
lse,NS4Ede.TRE,IE00BVGC6645
lse,NSCI.L,GB00B9F4MT28
lse,NSF.L,GB00BRJ6JV17
lse,NSH_u.L,IE0006447985
lse,NSIas.TRE,NL0012365084
lse,NSUde.TRE,DE0006757008
lse,NT4f.TRE,US6658591044
lse,NTAf.TRE,US64110D1046
lse,NTAS.L,GB0006439003
lse,NTBR.L,GB00B19FLM15
lse,NTEA_p.L,GB0006546898
lse,NTESvi.TRE,US64110W1027
lse,NTG.L,GB00B41H7391
lse,NTGl.TRE,GB00B41H7391
lse,NTHde.TRE,US6668071029
lse,NTHV.L,GB0006450703
lse,NTLG.L,GB00B8L0LP68
lse,NTN.L,GB0031152027
lse,NTOAf.TRE,US6544453037
lse,NTOf.TRE,JP3756600007
lse,NTOG.L,GB00BZ76F335
lse,NTQ.L,GB00B41Q8Q68
lse,NTUf.TRE,CA64077P1080
lse,NTV.L,GB0005356430
lse,NUEst.TRE,SE0007730650
lse,NULLlu3.TRE,LU1407889887
lse,NUM.L,GB00B05M6465
lse,NUMl.TRE,GB00B05M6465
lse,NUOf.TRE,US6703461052
lse,NUOG.L,GB00B29T9605
lse,NVD2.L,IE00BD09ZX56
lse,NVDde.TRE,US67066G1040
lse,NVGls.TRE,PTPTI0AM0006
lse,NVTKl.TRE,US6698881090
lse,NVTKq.L,US6698881090
lse,NWB_pa.L,GB0006227051
lse,NWF.L,GB0006523608
lse,NWJf.TRE,US30040W1080
lse,NWLf.TRE,US6512291062
lse,NWMS.L,GB0006596406
lse,NWRl.TRE,GB00B42CTW68
lse,NWTde.TRE,US9497461015
lse,NWXAf.TRE,US90130A1016
lse,NX9f.TRE,US6512901082
lse,NXGl.TRE,GB00BZ02MH16
lse,NXGN.L,GB00BZ02MH16
lse,NXIpa.TRE,FR0010112524
lse,NXKE.L,IE00BSKS1J57
lse,NXKU.L,IE00BSMSXM06
lse,NXR.L,GB00BYYJL418
lse,NXT.L,GB0032089863
lse,NXTl.TRE,GB0032089863
lse,NXTMHhe.TRE,FI4000102678
lse,NXUde.TRE,DE0005220909
lse,NY7f.TRE,US60871R2094
lse,NYRbr.TRE,BE0974294267
lse,NZDP.L,JE00B68GT711
lse,NZGB.L,JE00B3YHSG97
lse,NZX.L,GB0001979029
lse,NZYMBco.TRE,DK0060336014
lse,O1BCde.TRE,DE000XNG8888
lse,O2Dde.TRE,DE000A1J5RX9
lse,O2XIl.TRE,SE0007525332
lse,O2XUl.TRE,SE0007126024
lse,O2XVl.TRE,SE0010296574
lse,O3Tf.TRE,US6740012017
lse,OAP3.L,GB00B17B3479
lse,OASI.L,FR0010204081
lse,OBC.L,GB0006601479
lse,OBD.L,GB00BD5H8572
lse,OBELbr.TRE,BE0003735496
lse,OBRA.L,FR0010408799
lse,OBSvi.TRE,AT0000625108
lse,OBT.L,GG00B4WJSD17
lse,OBXEDNBol.TRE,NO0010257801
lse,OCDO.L,GB00B3MBS747
lse,OCDOl.TRE,GB00B3MBS747
lse,OCIas.TRE,NL0010558797
lse,OCIO.L,BMG670131058
lse,OCKAf.TRE,CA4436281022
lse,OCNf.TRE,US6819191064
lse,OCN.L,BMG6699D1074
lse,OCTf.TRE,US45768S1050
lse,OCT.L,GB00BWWCHQ23
lse,OCV3.L,GB00B4KQKM77
lse,OCV4.L,GB00B6QM2B64
lse,ODETpa.TRE,FR0000062234
lse,ODX.L,GB00B1VCP282
lse,OEG1Ttl.TRE,EE3100084021
lse,OEX.L,AU000000OEX8
lse,OF1f.TRE,US1103941035
lse,OGDCq.L,US67778Q2003
lse,OGLD.L,DE000A0S9GB0
lse,OGLf.TRE,US38173M1027
lse,OGN.L,IE00B1WV4493
lse,OGPNf.TRE,CA62945U1012
lse,OGSC.L,LU0203243844
lse,OGYL.L,DE000A1YKTG2
lse,OHBde.TRE,DE0005936124
lse,OHLmc.TRE,ES0142090317
lse,OIG.L,GG00B3BTVQ94
lse,OIIf.TRE,US6752321025
lse,OIL3.L,CH0348206118
lse,OILB.L,GB00B0CTWC01
lse,OILG.L,CH0348206100
lse,OILpa.TRE,FR0010344960
lse,OILpa.TRE,FR0010344960
lse,OILU.L,CH0346134387
lse,OILUSAs.TRE,CH0109967858
lse,OILW.L,GB00B0CTWK84
lse,OILZ.L,IE00BVFZGF35
lse,OIT.L,GB00BFFK7H57
lse,OIZL.L,IE00BVFZGF35
